path,filename,modality,vocal_channel,emotion_code,emotion,intensity,statement,repetition,actor,gender,split,error,duration,sr,channels,frames,subtype,md5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-03-02-02-02-13.wav,03-01-03-02-02-02-13.wav,03,01,03,happy,strong,Dogs are sitting by the door,2,13,male,train,,3.3366666666666664,48000,1,160160,PCM_16,a9d61ee219d0dce467d9486fce3f44d9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13.wav,03,01,04,sad,normal,Kids are talking by the door,1,13,male,train,,3.5702291666666666,48000,1,171371,PCM_16,9d34749bfc0540a1fad4b22cd6d4edb9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13.wav,03,01,04,sad,normal,Kids are talking by the door,2,13,male,train,,3.5368541666666666,48000,1,169769,PCM_16,69354a980ef68d22dd3db481e26fa3a6
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-01-02-01-13.wav,03-01-04-01-02-01-13.wav,03,01,04,sad,normal,Dogs are sitting by the door,1,13,male,train,,3.4367708333333336,48000,1,164965,PCM_16,f2e6e171383c5e2e4cb1dfe7ebca41bb
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13.wav,03,01,04,sad,normal,Dogs are sitting by the door,2,13,male,train,,3.370041666666667,48000,1,161762,PCM_16,3d1088634a1ee1d0c9772521a9bbf38b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13.wav,03,01,04,sad,strong,Kids are talking by the door,1,13,male,train,,3.3366666666666664,48000,1,160160,PCM_16,28506d9aadff6be1d4df0e482709af3a
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13.wav,03,01,04,sad,strong,Kids are talking by the door,2,13,male,train,,3.3032916666666665,48000,1,158558,PCM_16,d8d7c985f4eb4b15bf9d31e857130f4f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13.wav,03,01,04,sad,strong,Dogs are sitting by the door,1,13,male,train,,3.4367708333333336,48000,1,164965,PCM_16,9b32437eb1d1d76016dc85d4deefd106
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13.wav,03,01,04,sad,strong,Dogs are sitting by the door,2,13,male,train,,3.2031875,48000,1,153753,PCM_16,4eab0555f0cb37472b21088f39e39389
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-01-01-01-13.wav,03-01-05-01-01-01-13.wav,03,01,05,angry,normal,Kids are talking by the door,1,13,male,train,,3.4367708333333336,48000,1,164965,PCM_16,5ce9fb7c3524d08b0660b8aff798d547
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-01-01-02-13.wav,03-01-05-01-01-02-13.wav,03,01,05,angry,normal,Kids are talking by the door,2,13,male,train,,3.5368541666666666,48000,1,169769,PCM_16,f44e642f47b120f9d869c1bf691f70b3
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-01-02-01-13.wav,03-01-05-01-02-01-13.wav,03,01,05,angry,normal,Dogs are sitting by the door,1,13,male,train,,3.6036041666666665,48000,1,172973,PCM_16,1a730a5f7416949d6f4b21c80ad6fc08
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-01-02-02-13.wav,03-01-05-01-02-02-13.wav,03,01,05,angry,normal,Dogs are sitting by the door,2,13,male,train,,3.3700208333333332,48000,1,161761,PCM_16,95ddc9c1d18d30580f6a8e9cf2af0163
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-02-01-01-13.wav,03-01-05-02-01-01-13.wav,03,01,05,angry,strong,Kids are talking by the door,1,13,male,train,,3.6703333333333332,48000,1,176176,PCM_16,a5670e4d26624b6b767670c6425a7505
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-02-01-02-13.wav,03-01-05-02-01-02-13.wav,03,01,05,angry,strong,Kids are talking by the door,2,13,male,train,,4.2709375,48000,1,205005,PCM_16,981b671e975621b44641f675acd4b1bc
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-02-02-01-13.wav,03-01-05-02-02-01-13.wav,03,01,05,angry,strong,Dogs are sitting by the door,1,13,male,train,,3.5702291666666666,48000,1,171371,PCM_16,e6f3e99445895083012c1aed68c41c37
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-05-02-02-02-13.wav,03-01-05-02-02-02-13.wav,03,01,05,angry,strong,Dogs are sitting by the door,2,13,male,train,,4.170833333333333,48000,1,200200,PCM_16,77dd6c97a556f60b70e61bbb5f9d0ffa
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-01-01-01-13.wav,03-01-06-01-01-01-13.wav,03,01,06,fearful,normal,Kids are talking by the door,1,13,male,train,,3.1364791666666667,48000,1,150551,PCM_16,857e1260d100800778136b544ded7594
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-01-01-02-13.wav,03-01-06-01-01-02-13.wav,03,01,06,fearful,normal,Kids are talking by the door,2,13,male,train,,3.1698333333333335,48000,1,152152,PCM_16,14e7e94f40fb9cfbe5275d4283e868aa
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-01-02-01-13.wav,03-01-06-01-02-01-13.wav,03,01,06,fearful,normal,Dogs are sitting by the door,1,13,male,train,,3.2032083333333334,48000,1,153754,PCM_16,04e44b9f51fd0ebbb2336886fa2fe2ee
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-01-02-02-13.wav,03-01-06-01-02-02-13.wav,03,01,06,fearful,normal,Dogs are sitting by the door,2,13,male,train,,3.2365625,48000,1,155355,PCM_16,6508a4429d2079126cee2103c28469d9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-02-01-01-13.wav,03-01-06-02-01-01-13.wav,03,01,06,fearful,strong,Kids are talking by the door,1,13,male,train,,3.370041666666667,48000,1,161762,PCM_16,01ff0958c0d8ee9e3d2168083d5e4fe6
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-02-01-02-13.wav,03-01-06-02-01-02-13.wav,03,01,06,fearful,strong,Kids are talking by the door,2,13,male,train,,3.2699375,48000,1,156957,PCM_16,bacb99d19b87d4498d7d2156390fbe5e
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-02-02-01-13.wav,03-01-06-02-02-01-13.wav,03,01,06,fearful,strong,Dogs are sitting by the door,1,13,male,train,,3.5035,48000,1,168168,PCM_16,7789f0fa00f79ca54e0da2743eabcb04
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-06-02-02-02-13.wav,03-01-06-02-02-02-13.wav,03,01,06,fearful,strong,Dogs are sitting by the door,2,13,male,train,,3.2032083333333334,48000,1,153754,PCM_16,cda9799f6a2b036542629929461dffc4
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-01-01-01-13.wav,03-01-07-01-01-01-13.wav,03,01,07,disgust,normal,Kids are talking by the door,1,13,male,train,,3.136458333333333,48000,1,150550,PCM_16,56b465d2b585ea3a99a07d5183140218
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-01-01-02-13.wav,03-01-07-01-01-02-13.wav,03,01,07,disgust,normal,Kids are talking by the door,2,13,male,train,,3.1698333333333335,48000,1,152152,PCM_16,d90ed376cf718ed77c94941194838d33
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-01-02-01-13.wav,03-01-07-01-02-01-13.wav,03,01,07,disgust,normal,Dogs are sitting by the door,1,13,male,train,,3.2699375,48000,1,156957,PCM_16,ac5e8f4eb84a240b2e0125c874c1cfff
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-01-02-02-13.wav,03-01-07-01-02-02-13.wav,03,01,07,disgust,normal,Dogs are sitting by the door,2,13,male,train,,3.2365625,48000,1,155355,PCM_16,1921ceb1499220c3e88f0bcb984ce925
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-02-01-01-13.wav,03-01-07-02-01-01-13.wav,03,01,07,disgust,strong,Kids are talking by the door,1,13,male,train,,3.403395833333333,48000,1,163363,PCM_16,39f92cf6d7d9e339d0d34afb91df32cb
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-02-01-02-13.wav,03-01-07-02-01-02-13.wav,03,01,07,disgust,strong,Kids are talking by the door,2,13,male,train,,3.703708333333333,48000,1,177778,PCM_16,1c4ef03b01f727d6e92fb394192d0294
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-02-02-01-13.wav,03-01-07-02-02-01-13.wav,03,01,07,disgust,strong,Dogs are sitting by the door,1,13,male,train,,3.403395833333333,48000,1,163363,PCM_16,cd5f2e4167f78b143b250676bcda2e0c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-07-02-02-02-13.wav,03-01-07-02-02-02-13.wav,03,01,07,disgust,strong,Dogs are sitting by the door,2,13,male,train,,3.4367708333333336,48000,1,164965,PCM_16,005ffccc0d72f9711712b89572301708
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-01-01-01-13.wav,03-01-08-01-01-01-13.wav,03,01,08,surprised,normal,Kids are talking by the door,1,13,male,train,,3.403395833333333,48000,1,163363,PCM_16,06fdb8454314a43aaba7e78a048a09c3
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-01-01-02-13.wav,03-01-08-01-01-02-13.wav,03,01,08,surprised,normal,Kids are talking by the door,2,13,male,train,,3.136458333333333,48000,1,150550,PCM_16,375b3d331f24d31c013a070058f0388a
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13.wav,03,01,08,surprised,normal,Dogs are sitting by the door,1,13,male,train,,3.1364791666666667,48000,1,150551,PCM_16,f7915cc6016a4ec8a75b6730f0d8d21c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,03,01,08,surprised,normal,Dogs are sitting by the door,2,13,male,train,,3.036375,48000,1,145746,PCM_16,921823fad09582c44291dbd157d329b0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,03,01,08,surprised,strong,Kids are talking by the door,1,13,male,train,,3.3366666666666664,48000,1,160160,PCM_16,eb1294bff224d435f24446fd201a6f3f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,03,01,08,surprised,strong,Kids are talking by the door,2,13,male,train,,3.3032916666666665,48000,1,158558,PCM_16,f824a9e0177ce806ed8b042f30f15c3b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,03,01,08,surprised,strong,Dogs are sitting by the door,1,13,male,train,,3.3366666666666664,48000,1,160160,PCM_16,dc5aba99af895048fc5c326e32480ceb
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_13\03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,03,01,08,surprised,strong,Dogs are sitting by the door,2,13,male,train,,3.3032916666666665,48000,1,158558,PCM_16,b85b784711f2d82cf0cf5ff0c42f1b37
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,03,01,01,neutral,normal,Kids are talking by the door,1,14,female,train,,3.470125,48000,1,166566,PCM_16,f484cdc44ac2acf2c300de66aa4a5501
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,03,01,01,neutral,normal,Kids are talking by the door,2,14,female,train,,3.3366666666666664,48000,1,160160,PCM_16,4b57e0a44b65c7ba2ecffac5bbff068f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,03,01,01,neutral,normal,Dogs are sitting by the door,1,14,female,train,,3.4701458333333335,48000,1,166567,PCM_16,e05cb2f9fc0fd919da713224be7f4121
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,03,01,01,neutral,normal,Dogs are sitting by the door,2,14,female,train,,3.5702291666666666,48000,1,171371,PCM_16,577f907781371f1410bd1d706a10447b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,03,01,02,calm,normal,Kids are talking by the door,1,14,female,train,,3.7370625,48000,1,179379,PCM_16,89fddcdfa8e9bd48ea4b235d36415192
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,03,01,02,calm,normal,Kids are talking by the door,2,14,female,train,,3.5702291666666666,48000,1,171371,PCM_16,6971dd9e96daf435605c058c12476790
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,03,01,02,calm,normal,Dogs are sitting by the door,1,14,female,train,,3.4034166666666668,48000,1,163364,PCM_16,0cb3511bf2f287b4396e867227a92072
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,03,01,02,calm,normal,Dogs are sitting by the door,2,14,female,train,,3.5035,48000,1,168168,PCM_16,df468abefbbaedfaf7044090d9860719
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,03,01,02,calm,strong,Kids are talking by the door,1,14,female,train,,3.8705208333333334,48000,1,185785,PCM_16,b5cd68c42836768ea28c7d62520f20c8
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,03,01,02,calm,strong,Kids are talking by the door,2,14,female,train,,3.9038958333333333,48000,1,187387,PCM_16,7548f7d9f8f62de6a8badfe4a9b9d80b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,03,01,02,calm,strong,Dogs are sitting by the door,1,14,female,train,,3.7370625,48000,1,179379,PCM_16,7be4267139320368246099fa1ed762a0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,03,01,02,calm,strong,Dogs are sitting by the door,2,14,female,train,,3.7704375,48000,1,180981,PCM_16,7cab81c71a7c711fbd05b798614d0c84
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,03,01,03,happy,normal,Kids are talking by the door,1,14,female,train,,3.703708333333333,48000,1,177778,PCM_16,b3b8f3fc1be42466905c198c0abab49e
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,03,01,03,happy,normal,Kids are talking by the door,2,14,female,train,,3.6703333333333332,48000,1,176176,PCM_16,af8418b1d028c0df27b03191d7d9813c
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,03,01,03,happy,normal,Dogs are sitting by the door,1,14,female,train,,3.403395833333333,48000,1,163363,PCM_16,ef05f03a7e8dad6f9c5a4549813e7037
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,03,01,03,happy,normal,Dogs are sitting by the door,2,14,female,train,,3.470125,48000,1,166566,PCM_16,466717aeac67e110f8e01fb25059bd3e
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,03,01,03,happy,strong,Kids are talking by the door,1,14,female,train,,3.7704166666666667,48000,1,180980,PCM_16,a19ef6c89556936d7abaf4f88b382503
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,03,01,03,happy,strong,Kids are talking by the door,2,14,female,train,,3.7370625,48000,1,179379,PCM_16,b39e25a0565169996ff447e7b1ae11d2
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,03,01,03,happy,strong,Dogs are sitting by the door,1,14,female,train,,3.8371666666666666,48000,1,184184,PCM_16,7dad86eff496a2d1f62914b3532d471a
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,03,01,03,happy,strong,Dogs are sitting by the door,2,14,female,train,,3.7370625,48000,1,179379,PCM_16,0004a803910b45463b395237d28feeb9
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,03,01,04,sad,normal,Kids are talking by the door,1,14,female,train,,3.7370625,48000,1,179379,PCM_16,07bd554e7dc4e0f2d050ec97c107a90f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,03,01,04,sad,normal,Kids are talking by the door,2,14,female,train,,3.6036041666666665,48000,1,172973,PCM_16,b974b9aa531379bdf38052ef46046361
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,03,01,04,sad,normal,Dogs are sitting by the door,1,14,female,train,,3.6036041666666665,48000,1,172973,PCM_16,31743f0cf88fc12803a19736bc09395a
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,03,01,04,sad,normal,Dogs are sitting by the door,2,14,female,train,,3.536875,48000,1,169770,PCM_16,4f092dbb5d2c521834a3f70413d8d537
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,03,01,04,sad,strong,Kids are talking by the door,1,14,female,train,,3.8705208333333334,48000,1,185785,PCM_16,0b957844652b88df271c69cae3a03fd5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,03,01,04,sad,strong,Kids are talking by the door,2,14,female,train,,3.6703333333333332,48000,1,176176,PCM_16,d8d18e731aa2b4eb8b66bb1e0780b78b
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,03,01,04,sad,strong,Dogs are sitting by the door,1,14,female,train,,3.6703333333333332,48000,1,176176,PCM_16,d318ca40bdc41b0d38c612b806eb837f
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,03,01,04,sad,strong,Dogs are sitting by the door,2,14,female,train,,3.9039166666666665,48000,1,187388,PCM_16,c169b3e087e6e8d7c1ba96e0755847c1
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,03,01,05,angry,normal,Kids are talking by the door,1,14,female,train,,3.6035833333333334,48000,1,172972,PCM_16,585ec118668346757853674a293107d4
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,03,01,05,angry,normal,Kids are talking by the door,2,14,female,train,,3.703708333333333,48000,1,177778,PCM_16,099bf5ebc45239875a40c976a5f54243
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,03,01,05,angry,normal,Dogs are sitting by the door,1,14,female,train,,3.7370625,48000,1,179379,PCM_16,2eda5f1305c05d055a2ac56594809c8e
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,03,01,05,angry,normal,Dogs are sitting by the door,2,14,female,train,,3.9039166666666665,48000,1,187388,PCM_16,99869f4c48a84740d2b162baf4115eae
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,03,01,05,angry,strong,Kids are talking by the door,1,14,female,train,,4.2709375,48000,1,205005,PCM_16,dcc03517791c2c533badb0eb8aeb4ea4
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,03,01,05,angry,strong,Kids are talking by the door,2,14,female,train,,4.371020833333334,48000,1,209809,PCM_16,5ef2a53c1bb8baaf349612afe169e13d
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,03,01,05,angry,strong,Dogs are sitting by the door,1,14,female,train,,4.170833333333333,48000,1,200200,PCM_16,9c683df6aaa39defffa463b9a5e7fef5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,03,01,05,angry,strong,Dogs are sitting by the door,2,14,female,train,,4.404416666666667,48000,1,211412,PCM_16,f2afaf10be2dd735ca203bd205109da2
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,03,01,06,fearful,normal,Kids are talking by the door,1,14,female,train,,3.3700208333333332,48000,1,161761,PCM_16,85b320474fca0822f572abf05fb6ce80
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,03,01,06,fearful,normal,Kids are talking by the door,2,14,female,train,,3.5702291666666666,48000,1,171371,PCM_16,2f9559fc552024e5d6fc89217a141f07
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,03,01,06,fearful,normal,Dogs are sitting by the door,1,14,female,train,,3.370041666666667,48000,1,161762,PCM_16,c6dfe715d4a0f276d1c7fa8adc635902
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,03,01,06,fearful,normal,Dogs are sitting by the door,2,14,female,train,,3.3700208333333332,48000,1,161761,PCM_16,299f8725e3e5a79d8e9d9b7d5c74e0c0
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,03,01,06,fearful,strong,Kids are talking by the door,1,14,female,train,,3.3700208333333332,48000,1,161761,PCM_16,44a377b2e09efc2e30f099d9471f6dee
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,03,01,06,fearful,strong,Kids are talking by the door,2,14,female,train,,3.403395833333333,48000,1,163363,PCM_16,75b7a7bc2e6ec22144178621707b7da2
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,03,01,06,fearful,strong,Dogs are sitting by the door,1,14,female,train,,3.5035,48000,1,168168,PCM_16,c0c8d17e63c1dc3aff7df3b0a1be43f5
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,03,01,06,fearful,strong,Dogs are sitting by the door,2,14,female,train,,3.470125,48000,1,166566,PCM_16,2f8b227ec924a89d6ee95ffc69d8c307
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,03,01,07,disgust,normal,Kids are talking by the door,1,14,female,train,,3.7704166666666667,48000,1,180980,PCM_16,d64064ea172e575c886879360f483a15
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,03,01,07,disgust,normal,Kids are talking by the door,2,14,female,train,,3.6369583333333333,48000,1,174574,PCM_16,055a781cc1750b641d73022c46ebcb84
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,03,01,07,disgust,normal,Dogs are sitting by the door,1,14,female,train,,3.7370625,48000,1,179379,PCM_16,b54dd62b4d05c777df1328286c69163a
C:\Emotion detection\-Emotion-Recognition-from-Speech\data\raw\RAVDESS\Actor_14\03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,03,01,07,disgust,normal,Dogs are sitting by the door,2,14,female,train,,3.7704375,48000,1,180981,PCM_16,9febfb802f750f74cea28cbbf0f465f8
